"","Lake","botepth","Year","Ach. microcephala","Ach. minutissimum","Ach. minutissimum var. jackii","Amp. ovalis","Amp. iranensis","Ast. formosa","Aul. ambigua","Aul. granulata","Aul. humilis","Aul. pusila","Aul. subarctica","Aul. tenella","Bra. vitrea","Bra. microcephala","Bra. procera","Cal. limosa","Cal. sp.","Cav. jaernefeltii","Cav. pseudoscutiformis","Cav. sp.","Cha. mediocris","Cmb. anglica","Cmb. sp.","Coc. neothumensis","Coc. neodiminuta","Cyc. menegahniana","Cym. apiculata","Del. sp.1","Del. sp.3","Dip. boldtiana","Dip. finnica","Dis. pseudostelligera","Dis. stelligera","Enc. austriaca","Enc. ceasatii","Enc. sp.","Enp. sp.","Enp. microcephala","Enc. minutum","Enc. perigracile","Enc. silisaecum","Enc. thumensis","Eol. metafarta","Epi. adnata","Epi. gibba","Epi. sorex","Epi. sp.","Epi. turgida","Euc. flexella","Euc. laevis","Eun. arcubus","Eun. sp.","Euc. formica","Eun. incisa","Eun.naegeli","Eun. pectinalis","Eun. rhomboidea","Eun. tenella","Eun. sp.2","Eun. valida","Eun. zasumi","Fal. lenzii","Fra. crotonensis","Fra. mesolepta","Fra. stoermeriana","Fra. tenera","Fra. vaucheria","Frm. virecens","Frm. sp.1","Frm. sp.2","Fru. sp.1","Fru. sp.3","Fru. sp.4","Gei. sp. 4","GMS sp.1","Fru. inculata","Gog. exilis","Gog. rostellata","Gom. acuminatum","Gom. cf. minusculum","Gom. sp.1","Gom. gracile","Gom. insigne","Gom. Sp.","Gom. parvulum","Gom. vibrio","Gsp. grovei","Gyr. Attenuatatum","Han. amphyoxis","Hip. capitata","Kob. micropunctata","Kob. parasubtilissima","Lin. bodanica","Lin. comensis","Lin. comta","Lin. intermedia","Lin. michiganiana","Lut. mutica","Nav. cryptocephala","Nav. cryptotenella","Nav. wildii","Nav. menisculus","Nav. aurora","Nav. radians","Nav. radiosa","Nav. leptostriata","Nav. viridula","Nav. erifuga","Nav. Sp.","Nav. expecta","Nei. sp.","Nei. affinis","Nei. sp. 2","Nit. tenuis","Nit. amphibia","Nit. palea var. tenuirostris","Nit. palea var. debilis","Nit. dissipata","Nit. leiberthruthii","Nit. fonticola","Nit. linearis","Nit. palea","Nit. paleacea","Nit. perminuta","Nup. vitiosa","Nup.elegantula","Nup. subrostrata","Nup. sp.","Nup. neglecta","Nup. wellneri","Pin. rupestris","Pin. Braunii","Pin. gibba","Pin. acrosphaeria","Pin. braunii","Pin. microstauron","Pin. gibbiformis","Pin. subanglica","Pin. subgibba","Pin. viridis","Pin. divergens","Pin. marchica","Plc. Hustedtii","Plc. clementis","Plc. explanata","Plc. symmetrica","Pla. abbreviatum","Pla. biporomum","Pla. frequentissima","Pla. joursacense","Pla. rostratum","Pla. sp.1","Plt. kingstonii","Psa. levanderii","Psa. didymum","Psa. harveyi","Pse. binodis","Pse. brevistriata-inflata","Pse. brevistriata","Pse. elliptica","Pse. cf. microstriata","Pse. microstriata","Pse. parasititica","Pse. pseudoconstruens","Pse. robusta","Pun. lancettula","Ros. anastasiae","Ros. pusillum","Sel. atomoides","Sel. auldrekie","Sel. blackfordensis","Sel. laevissima","Sel. cf. ventralis","Sel. cf. submularis","Sel. cf. vitabunda","Sel. pupula","Sel. moesta","Sel. nigri","Sel. saugerresii","Sel. schadei","Sel. schoenfeldii","Sel. subbacillum","Sel. sp.","Ska. oestrupii","Ska. peragalloi","Stl. cf. similoides","Stl. minuta","Sta. anasta","Sta. berolinensis","Sta. construens","Sta. construens MN2","Sta. ovata","Sta. pinnata","Sta. venter","Ste. niagare","Str. obtusa","Str. gracilis","Str. kriegeri","Str. phoencentron","Str. sp.","Str. sp. 2","Str. smithii","Str. separanda","Str. angusta","Str. bifrons","Sur. tenera","Sur. terryi","Tab. fenestrata","Tab. flocculosa","Tab. flocculosa IV","Tet. sp.","Uln. acus","Uln. capitata","Uln. ulna"
"68","ETwin",32,1977,1,1,0,0,0,0,167,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,67,2,0,8,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","ETwin",34,1971,2,2,0,0,0,0,148,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,69,5,0,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","ETwin",37,1961,1,0,0,0,0,0,95,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,99,3,0,7,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"71","ETwin",42,1941,2,2,0,0,0,0,170,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,102,5,0,8,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"72","ETwin",47,1920,2,0,0,0,0,0,208,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,91,5,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","ETwin",51,1902,0,1,0,0,0,0,212,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,94,5,0,6,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","ETwin",55,1883,1,2,0,0,0,0,204,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,103,4,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Burnt",2,2018,2,2,0,0,0,61,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
"76","Burnt",4,2010,0,0,0,0,1,47,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
"77","Burnt",5,2006,0,0,0,0,1,72,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
"78","Burnt",6,2001,2,1,0,0,0,49,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
"79","Burnt",7,1996,0,2,0,0,1,42,123,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
"80","Burnt",9,1986,1,1,0,0,0,48,163,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
"81","Burnt",10,1981,1,0,0,0,0,47,148,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
"82","Burnt",11,1975,1,2,0,0,0,42,142,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,42,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
"83","Burnt",12,1969,0,1,0,0,0,47,127,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"84","Burnt",16,1943,1,2,0,0,1,57,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,57,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
"85","Burnt",17,1929,0,1,0,0,0,42,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"86","Burnt",22,1904,1,1,0,0,0,38,169,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,95,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
"87","Burnt",26,1879,1,2,0,0,0,38,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"88","Dunnigan",2,2019,0,7,0,0,0,0,0,0,0,0,0,0,4,13,1,0,0,0,0,5,12,5,2,0,0,0,0,3,1,0,0,0,0,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,4,0,0,2,2,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,79,0,0,0,0,0,0,5,0,2,0,0,7,0,0,0,0,3,3,0,2,0,0,0,0,45,0,2,11,3,0,0,0,0,3,0,0,2,0,17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,7,0,0,0,0,11,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,7,0,0,0,0,0,0,4,24,5,1,0,2,0
"89","Dunnigan",5,2013,0,10,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,4,10,2,2,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,2,0,0,2,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,85,0,0,0,0,0,0,10,0,8,0,0,5,0,0,0,0,3,2,0,3,0,0,0,0,50,0,4,12,3,0,0,0,0,4,0,0,10,0,24,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,10,0,0,0,0,15,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,4,23,4,0,0,2,0
"90","Dunnigan",7,2005,0,7,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,14,4,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,4,0,0,1,1,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,91,0,0,0,0,0,0,10,0,9,0,0,3,0,0,0,0,3,1,0,1,0,0,0,0,50,0,1,9,2,0,0,0,0,0,0,0,11,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,17,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,2,29,2,2,0,1,0
"91","Dunnigan",8,2000,0,6,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,1,10,5,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,93,0,0,0,0,0,0,12,0,7,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,52,0,2,3,4,0,0,2,0,1,0,0,9,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,19,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,1,0,0,0,0,0,0,3,32,4,2,0,2,0
"92","Dunnigan",9,1994,0,10,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,2,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,72,0,0,0,0,0,0,12,0,5,0,0,5,0,0,0,0,6,1,0,2,0,0,0,0,50,0,3,6,1,0,0,0,0,0,0,0,9,0,13,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,15,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,2,73,3,0,0,1,0
